"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Kazakhstan","KAZ","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4328358208955","13.4328358208955","10.8108108108108","10.3896103896104","10.3896103896104","10.3896103896104","10.3896103896104","10.3896103896104","10.3896103896104","10.3896103896104","15.8878504672897","15.8878504672897","17.7570093457944","17.7570093457944","17.7570093457944","24.2990654205607","24.2990654205607","25.2173913043478","26.1682242990654","27.1028037383178","27.1028037383178","27.1028037383178","27.1028037383178","27.1028037383178",
"Kenya","KEN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.97029702970297","3.6036036036036","3.57142857142857","3.57142857142857","3.57142857142857","3.57142857142857","7.14285714285714","7.14285714285714","7.14285714285714","7.30593607305936","7.2463768115942","9.82142857142857","9.82142857142857","9.82142857142857","9.82142857142857","9.82142857142857","18.5714285714286","19.1428571428571","19.7142857142857","19.7142857142857","21.7765042979943","21.7765042979943","21.7765042979943","21.7765042979943",
"Kyrgyz Republic","KGZ","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.42857142857143","1.42857142857143","1.42857142857143","2.32558139534884","10","10","10","10","0","0","25.5555555555556","25.5555555555556","25.5555555555556","23.3333333333333","23.3333333333333","23.3333333333333","23.3333333333333","23.3333333333333","19.1666666666667","19.1666666666667","19.1666666666667","19.1666666666667","19.1666666666667","19.1666666666667",
"Cambodia","KHM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.83333333333333","5.83333333333333","8.19672131147541","7.37704918032787","7.37704918032787","7.37704918032787","9.75609756097561","9.75609756097561","9.75609756097561","9.75609756097561","19.5121951219512","16.260162601626","21.1382113821138","21.1382113821138","20.3252032520325","20.3252032520325","20.3252032520325","20.3252032520325","20.3252032520325","20.3252032520325","20.3252032520325","20","20","20",
"Kiribati","KIR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","4.8780487804878","4.8780487804878","4.76190476190476","4.76190476190476","","4.76190476190476","4.76190476190476","7.14285714285714","4.34782608695652","4.34782608695652","4.34782608695652","4.34782608695652","8.69565217391304","8.69565217391304","8.69565217391304","8.69565217391304","8.69565217391304","6.52173913043478","6.52173913043478","6.52173913043478","6.52173913043478","8.88888888888889",
"St. Kitts and Nevis","KNA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","0","0","0","6.66666666666667","6.66666666666667","6.66666666666667","6.66666666666667","6.66666666666667","6.66666666666667","6.66666666666667","6.66666666666667","13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","25",
"Korea, Rep.","KOR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.01003344481605","3.67892976588629","3.67892976588629","5.86080586080586","5.86080586080586","5.86080586080586","5.86080586080586","13.0434782608696","13.3779264214047","13.3779264214047","14.38127090301","13.7123745819398","14.7157190635452","14.7157190635452","14.7157190635452","15.6666666666667","15.6666666666667","16.3333333333333","16.3333333333333","17","17","17","16.6666666666667","19",
"Kuwait","KWT","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","1.53846153846154","1.53846153846154","1.53846153846154","3.07692307692308","7.69230769230769","7.69230769230769","7.69230769230769","6.15384615384615","6.15384615384615","1.53846153846154","1.53846153846154","2","3.07692307692308","3.07692307692308","4.61538461538462","6.34920634920635",
"Latin America & Caribbean (excluding high income)","LAC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6657433056325","16.0714285714286","14.5827232796486","15.6396621832968","14.7898128260202","16.5658311725727","19.1044776119403","19.6089082020641","20.8955223880597","21.0342979635584","21.8440096488877","23.048128342246","23.7639553429027","24.0780911062907","24.1728922091782","25.7737459978655","27.1112325772069","28.703459202535","29.1985273293685","30.1106427818757","30.6442880346508","32.5130890052356","33.019114951558","34.4138303619665",
"Lao PDR","LAO","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2121212121212","21.2121212121212","21.2121212121212","21.2121212121212","22.9357798165138","22.9357798165138","22.9357798165138","22.9357798165138","25.2173913043478","25.2173913043478","25.2173913043478","25.2173913043478","25.2173913043478","25","25","25","25","25","27.5167785234899","27.5167785234899","27.5167785234899","27.5167785234899","27.5167785234899",
"Lebanon","LBN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.34375","2.34375","2.34375","2.34375","2.34375","2.34375","2.34375","2.34375","4.6875","4.6875","4.6875","4.6875","3.125","3.125","3.125","3.125","3.125","3.125","3.125","3.125","3.125","4.6875","4.6875","4.6875",
"Liberia","LBR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8125","7.8125","7.8125","7.8125","5.26315789473684","12.5","12.5","12.5","12.5","12.5","12.5","9.58904109589041","10.958904109589","10.958904109589","10.958904109589","10.958904109589","10.958904109589","9.85915492957746","12.3287671232877","12.3287671232877","12.3287671232877",
"Libya","LBY","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.73684210526316","7.69230769230769","7.69230769230769","7.69230769230769","7.69230769230769","7.69230769230769","","16.5","16.5","15.9574468085106","15.9574468085106","15.9574468085106","15.9574468085106","15.9574468085106","15.9574468085106","15.9574468085106",
"St. Lucia","LCA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7647058823529","11.7647058823529","11.1111111111111","11.1111111111111","","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","0","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667",
"Latin America & Caribbean","LCN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1321370309951","15.3548743441038","14.3351985078604","15.1574254667038","14.3748304854896","16.1181653278051","18.4690157958688","19.0094683175528","20.2086365841824","20.3406092588151","21.1068519405846","22.1611283767631","22.7012863268223","23.0060606060606","23.0346475507766","24.4858919177427","25.7512826777425","27.4607703281027","27.9011099899092","28.8011350200993","29.7405189620759","31.196083003031","31.669776119403","32.9338446788111",
"Least developed countries: UN classification","LDC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.44262295081968","8.58941132913736","8.2316442605998","9.9150701165317","","11.976277023149","12.38846945779","12.7539330991294","15.6911928651059","15.9171922127776","17.0106761565836","18.7686465961486","19.4033790918691","19.2583888236062","20.8236017209588","21.397533763946","20.9108910891089","21.1382113821138","23.0474365117393","23.0796418473139","22.979683972912","22.7928794803945","22.8819784524976","23.8366932927602",
"Low income","LIC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3584672435105","9.95381062355658","","12.2057752972579","12.3231003701285","13.463833850561","12.8245067497404","14.3187958317252","16.4635193133047","16.7522245037646","16.96351374719","16.9694831539954","16.5550403572042","17.7536845671692","19.1310205456383","19.4683221903852","19.9635821883794","19.1917424772568","21.3117408906883","21.5062489855543","21.6707768187423","21.5027977617906","21.5782580222659","22.6541095890411",
"Liechtenstein","LIE","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","4","12","12","12","12","24","24","24","24","24","24","24","24","20","20","20","20","12","12","12","12",
"Sri Lanka","LKA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.33333333333333","5.33333333333333","4.88888888888889","","","4.44444444444444","4.44444444444444","4.88888888888889","4.88888888888889","4.88888888888889","5.77777777777778","5.77777777777778","5.77777777777778","5.33333333333333","5.77777777777778","5.77777777777778","5.77777777777778","5.77777777777778","4.88888888888889","5.77777777777778","5.77777777777778","5.77777777777778","5.33333333333333","5.38116591928251",
"Lower middle income","LMC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.48959778085992","8.3076059500421","8.74457700650759","8.2921316570137","9.28749653451622","10.9067017082786","10.7573451948964","11.1371080954609","12.400561534862","12.6651216685979","13.9391056137012","15.585142089953","16.4505494505495","16.1342894393742","16.6427840327533","18.4739788513373","19.2162687078716","20.7126484684309","21.0404624277457","21.0685385590329","20.8010209090017","20.6132028363128","20.9376558603491","21.4335629429969",
"Low & middle income","LMY","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.46642812039571","11.7478510028653","11.862904417196","12.0774062442269","12.4813481962609","13.7511230907457","13.5527548326663","14.4362823379112","15.0444157619011","15.5415360205508","16.4737479195037","17.2049039395978","17.8343247411324","17.9906116953532","18.7054266372226","19.7974972369781","20.6255095234566","21.0197174808711","21.7161016949153","22.0682114767397","22.290467499649","22.7112988534308","23.0241637649045","23.537767676409",
"Lesotho","LSO","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.61538461538462","3.75","3.79746835443038","3.79746835443038","3.79746835443038","","11.6666666666667","11.6666666666667","11.6666666666667","11.6666666666667","23.5294117647059","25","24.1666666666667","24.1666666666667","24.1666666666667","26.6666666666667","26.6666666666667","26.6666666666667","25","25","22.1311475409836","22.1311475409836","23.3333333333333","23.3333333333333",
"Late-demographic dividend","LTE","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1730627694249","14.7490685952225","14.7582141687589","15.1123766907353","15.6899810964083","15.0797844235443","15.7863792258697","16.01638704643","16.0408560311284","16.7455061494797","17.0787371624192","17.2161520190024","17.2508525956802","17.6603135855788","18.2850758774788","18.9151470040938","19.1025152439024","19.3653221181419","19.8891860909438","20.7017202837982","21.4700561744264","21.9700492977397","22.1001675665612",
"Lithuania","LTU","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5182481751825","17.5182481751825","17.5182481751825","10.6382978723404","10.6382978723404","10.6382978723404","10.6382978723404","21.9858156028369","21.9858156028369","24.822695035461","22.6950354609929","17.7304964539007","19.1489361702128","19.1489361702128","19.1489361702128","24.4604316546763","24.113475177305","24.113475177305","23.4042553191489","21.2765957446809","21.2765957446809","21.2765957446809","21.2765957446809","24.113475177305",
"Luxembourg","LUX","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","20","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","23.3333333333333","23.3333333333333","23.3333333333333","23.3333333333333","23.3333333333333","20","20","25","21.6666666666667","28.3333333333333","28.3333333333333","28.3333333333333","28.3333333333333","28.3333333333333","20","25","30",
"Latvia","LVA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","9","17","17","17","18","21","21","21","19","20","20","22","20","23","23","23","18","18","18","16","31","30","30",
"Macao SAR, China","MAC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.615384615384615","0.615384615384615","0.615384615384615","0.615384615384615","0.615384615384615","10.7692307692308","10.7692307692308","10.7692307692308","10.7692307692308","10.7692307692308","10.4615384615385","10.4615384615385","10.4615384615385","10.4615384615385","16.9620253164557","16.9620253164557","16.9620253164557","16.9620253164557","16.9620253164557","20.5063291139241","20.5063291139241","20.5063291139241","20.5063291139241","20.5063291139241",
"Monaco","MCO","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.55555555555556","22.2222222222222","22.2222222222222","22.2222222222222","22.2222222222222","22.2222222222222","20.8333333333333","20.8333333333333","20.8333333333333","20.8333333333333","20.8333333333333","25","26.0869565217391","26.0869565217391","19.047619047619","19.047619047619","20.8333333333333","20.8333333333333","20.8333333333333","20.8333333333333","20.8333333333333","33.3333333333333","33.3333333333333","33.3333333333333",
"Moldova","MDA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.80769230769231","","8.91089108910891","7.92079207920792","12.8712871287129","12.8712871287129","12.8712871287129","15.8415841584158","21.7821782178218","21.7821782178218","21.7821782178218","21.7821782178218","23.7623762376238","18.8118811881188","19.8019801980198","19.8019801980198","19.8019801980198","17.8217821782178","21.7821782178218","21.7821782178218","22.7722772277228","22.7722772277228","25.7425742574257","24.7524752475248",
"Madagascar","MDG","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.73134328358209","","8","8","8","","3.75","6.875","6.875","6.875","7.8740157480315","7.8740157480315","","12.5","12.5","17.4863387978142","17.4863387978142","20.5298013245033","20.5298013245033","20.5298013245033","19.205298013245","19.205298013245","15.8940397350993","17.8807947019868",
"Maldives","MDV","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.25","6.25","","6","6","6","6","6","12","12","12","12","6.49350649350649","6.49350649350649","6.49350649350649","6.49350649350649","6.49350649350649","5.88235294117647","5.88235294117647","5.88235294117647","5.88235294117647","5.88235294117647","4.59770114942529","4.59770114942529",
"Middle East & North Africa","MEA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3.60421625297518","4.17367889599461","4.20701168614357","4.34346809221516","5.89606928714191","5.87635869565218","6.59195781147001","6.17154811715482","8.05774278215224","8.35291046724094","8.30070477682068","8.78099173553719","10.4260651629073","10.05291005291","13.1469979296066","15.936018957346","16.0878598990798","16.3846838824577","17.0850409836066","16.3021363173957","16.6793796084414","16.3636363636364","16.6118836915297",
"Mexico","MEX","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2","17.4","18.2","16","16","16","22.6","22.6","24.2","22.6","23.2","23.2","27.6","26.2","26.2","36.8","36.8","37.4","42.3694779116466","42.4","42.6","48.2","48.2","48.2",
"Marshall Islands","MHL","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.03030303030303","3.03030303030303","3.03030303030303","3.03030303030303","3.03030303030303","3.03030303030303","3.03030303030303","3.03030303030303","3.03030303030303","3.03030303030303","3.03030303030303","3.03030303030303","3.03030303030303","3.03030303030303","3.03030303030303","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","6.06060606060606","6.06060606060606",
"Middle income","MIC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.22521558927736","12.1878008721754","12.3672139063255","12.0472306200445","12.5212994008685","13.8177189972885","13.6956300295406","14.4669284204168","14.6415167909538","15.1985262035197","16.336609693507","17.2682001422812","18.1822427724067","18.0554268236166","18.5888863269541","19.8924978177976","20.816423967534","21.5064281721632","21.8338757605773","22.2242249459265","22.4731866933285","23.0562146377076","23.4197912466962","23.768986065684",
"North Macedonia","MKD","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.33333333333333","3.33333333333333","7.5","6.66666666666667","6.66666666666667","17.5","18.3333333333333","19.1666666666667","19.1666666666667","28.3333333333333","29.1666666666667","31.6666666666667","32.5","32.5","30.8943089430894","32.520325203252","34.1463414634146","33.3333333333333","33.3333333333333","33.3333333333333","37.5","38.3333333333333","39.1666666666667","38.3333333333333",
"Mali","MLI","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2448979591837","12.2448979591837","12.2448979591837","12.2448979591837","12.2448979591837","10.2040816326531","10.2040816326531","10.2040816326531","10.2040816326531","10.2040816326531","10.2040816326531","10.2040816326531","10.2040816326531","10.2040816326531","10.2040816326531","10.2040816326531","","9.52380952380952","8.84353741496599","8.84353741496599","8.84353741496599","8.84353741496599","9.52380952380952","27.891156462585",
"Malta","MLT","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.79710144927536","5.79710144927536","9.23076923076923","9.23076923076923","9.23076923076923","9.23076923076923","7.69230769230769","9.23076923076923","9.23076923076923","9.23076923076923","9.23076923076923","8.69565217391304","8.69565217391304","8.69565217391304","8.69565217391304","8.69565217391304","14.2857142857143","14.2857142857143","12.8571428571429","12.8571428571429","11.9402985074627","11.9402985074627","14.9253731343284","13.4328358208955",
"Myanmar","MMR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.29447852760736","3.54430379746835","6.03248259860789","6.03248259860789","5.59440559440559","12.6934984520124","9.93071593533487","10.161662817552","10.161662817552","11.3163972286374","11.1111111111111",
"Middle East & North Africa (excluding high income)","MNA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9198606271777","3.49361382419234","3.87914957105557","3.88170055452865","3.99556048834628","5.67846607669617","6.01443464314355","6.95721711315475","6.40907697025453","8.63242574257427","8.84900990099011","8.76703841387857","9.0853472009789","10.9831709477414","10.5087014725569","14.1674333026679","16.4200649584987","16.7510853835022","16.9019182048498","17.5671596740115","16.5814023472766","16.9374247894104","16.2686567164179","16.4027487302062",
"Montenegro","MNE","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.64197530864197","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","12.3456790123457","17.2839506172839","16.0493827160494","17.2839506172839","17.2839506172839","23.4567901234568","23.4567901234568","23.4567901234568","28.3950617283951","22.2222222222222",
"Mongolia","MNG","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.89473684210526","7.89473684210526","7.89473684210526","10.5263157894737","10.5263157894737","10.5263157894737","10.5263157894737","6.75675675675676","6.66666666666667","6.57894736842105","6.57894736842105","4.16666666666667","3.94736842105263","3.94736842105263","3.94736842105263","14.8648648648649","14.8648648648649","14.8648648648649","14.4736842105263","17.1052631578947","17.1052631578947","17.1052631578947","17.3333333333333","17.3333333333333",
"Northern Mariana Islands","MNP","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.2","25.2","","30","30","30","30","34.8","34.8","34.8","34.8","34.8","39.2","39.2","39.2","39.2","39.2","","39.6","39.6","39.6","39.6","41.2","42.4",
"Mauritania","MRT","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.26582278481013","3.79746835443038","3.79746835443038","3.79746835443038","","","3.7037037037037","3.7037037037037","","17.8947368421053","22.1052631578947","22.1052631578947","22.1052631578947","22.1052631578947","22.1052631578947","22.1052631578947","","25.1700680272109","25.1700680272109","25.1700680272109","25.1700680272109","20.2614379084967","20.2614379084967","20.2614379084967",
"Mauritius","MUS","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.57575757575758","7.57575757575758","7.57575757575758","5.71428571428571","5.71428571428571","5.71428571428571","5.71428571428571","5.71428571428571","17.1428571428571","17.1428571428571","17.1428571428571","17.1428571428571","17.1428571428571","18.8405797101449","18.8405797101449","18.8405797101449","18.8405797101449","18.8405797101449","11.5942028985507","11.5942028985507","11.5942028985507","11.5942028985507","20","20",
"Malawi","MWI","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.64971751412429","5.64971751412429","8.29015544041451","9.32642487046632","9.32642487046632","9.32642487046632","9.32642487046632","13.9896373056995","13.6125654450262","13.6125654450262","12.9533678756477","12.9533678756477","20.8333333333333","20.8333333333333","22.279792746114","22.279792746114","22.279792746114","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","22.9166666666667","22.9166666666667",
"Malaysia","MYS","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8125","7.8125","","10.3626943005181","10.3626943005181","10.3626943005181","10.4712041884817","9.1324200913242","9.1324200913242","9.1324200913242","10.0456621004566","10.8108108108108","9.90990990990991","9.90990990990991","10.4072398190045","10.4072398190045","10.3603603603604","10.3603603603604","10.3603603603604","10.3603603603604","10.3603603603604","13.9013452914798","14.4144144144144","14.8648648648649",
"North America","NAC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3532608695652","15.3532608695652","16.3043478260869","","16.7119565217391","16.5760869565218","16.8478260869565","17.4966352624495","17.6312247644683","18.1695827725438","18.6486486486487","19.1117092866757","18.9771197846568","18.9771197846568","20.1079622132254","20.7547169811321","20.6756756756757","21.6981132075472","22.279792746114","22.1789883268483","22.3667100130039","25","25.8777633289987","25.8777633289987",
"Namibia","NAM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.2222222222222","22.2222222222222","22.2222222222222","25","25","25","26.3888888888889","25","26.9230769230769","26.9230769230769","26.9230769230769","26.9230769230769","26.9230769230769","24.3589743589744","24.3589743589744","24.3589743589744","24.3589743589744","","41.3461538461538","41.3461538461538","41.3461538461538","46.1538461538462","42.7083333333333","43.2692307692308",
"New Caledonia","NCL","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.20481927710843","1.20481927710843","","1.20481927710843","1.20481927710843","1.20481927710843","1.20481927710843","12.3893805309735","12.3893805309735","12.3893805309735","12.3893805309735","12.3893805309735","9.73451327433628","","13.2743362831858","13.2743362831858","13.2743362831858","13.2743362831858","13.2743362831858","14.6198830409357","16.9590643274854","16.9590643274854","16.9590643274854","16.9590643274854",
"Nigeria","NGA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.41880341880342","3.41880341880342","3.41880341880342","4.72222222222222","4.72222222222222","6.38888888888889","6.11111111111111","6.98324022346369","6.98324022346369","6.98324022346369","6.98324022346369","6.81818181818182","6.66666666666667","6.66666666666667","6.66666666666667","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","3.38028169014084","3.63128491620112",
"Nicaragua","NIC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.752688172043","10.752688172043","9.67741935483871","9.67741935483871","","20.6521739130435","20.6521739130435","20.6521739130435","20.6521739130435","15.2173913043478","18.4782608695652","18.4782608695652","20.6521739130435","20.6521739130435","40.2173913043478","40.2173913043478","40.2173913043478","42.3913043478261","41.304347826087","45.6521739130435","45.6521739130435","45.6521739130435","44.5652173913043","47.2527472527472",
"Netherlands","NLD","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.3333333333333","36","36","36","36","34","36.6666666666667","36.6666666666667","36.6666666666667","36.6666666666667","39.3333333333333","41.3333333333333","42","40.6666666666667","40.6666666666667","38.6666666666667","38.6666666666667","38.6666666666667","37.3333333333333","37.3333333333333","36","36","31.3333333333333","33.3333333333333",
